127.0.0.1 - - [14/Jul/2018:12:26:04 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:26:06 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 200 5522
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:26:06 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 200 2092
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:26:06 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 200 2520
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:26:06 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:26:06 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:26:06 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:26:06 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:26:06 +0530] "GET /LetsTalkMiddleware/listBlogs HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:16 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:16 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:16 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:16 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:16 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:16 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:17 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:17 +0530] "GET /LetsTalkMiddleware/listBlogs HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:17 +0530] "GET /LetsTalkFrontend/c_user/viewProfile.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:18 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:36:35 +0530] "POST /LetsTalkMiddleware/login HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:37:24 +0530] "POST /LetsTalkMiddleware/login HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:37:34 +0530] "POST /LetsTalkMiddleware/login HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:38:02 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:38:02 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:38:02 +0530] "GET /LetsTalkMiddleware/listBlogs HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:34 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:34 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:34 +0530] "GET /LetsTalkMiddleware/listBlogs HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:38 +0530] "GET /LetsTalkFrontend/$ HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:47 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:47 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:47 +0530] "GET /LetsTalkMiddleware/listBlogs HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:49 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:49 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:40:49 +0530] "GET /LetsTalkMiddleware/listBlogs HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:41:49 +0530] "GET /LetsTalkMiddleware/getUser/yatin@LT.COM. HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:41:57 +0530] "GET /LetsTalkMiddleware/ HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [14/Jul/2018:12:42:12 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 404 1046
