0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:08:11 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:08:11 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:08:20 +0530] "GET /LetsTalkFrontend/c_blog/manageBlog.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:08:23 +0530] "GET /LetsTalkFrontend/c_blog/showAllBlogs.html HTTP/1.1" 200 3109
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:08:23 +0530] "GET /LetsTalkMiddleware/listBlogs HTTP/1.1" 200 2541
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:39 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:39 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:39 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:39 +0530] "GET /LetsTalkMiddleware/getImage/yogender@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:52 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:52 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:52 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:52 +0530] "GET /LetsTalkMiddleware/getImage/yogender@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:54 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:54 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:54 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:09:54 +0530] "GET /LetsTalkMiddleware/getImage/yogender@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:16 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:17 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:15:11:17 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
